id,account,account_screenname,account_location,account_followers,account_following,account_age_days,account_description,is_retweet,original_author,tweeted_on,count_retweeted,count_favorited,hashtags,tweet_text
1297563760840847361,Stephen,sensifish,Amsterdam,314,939,3613,Massive Spurs fan,1,Kishan_Devani,2020-08-23 15:58:02,165,0,"ConservativePMs, Conservative","As a former colleague of all the last 3 #ConservativePMs, I am so glad I left this reckless right wing #Conservative party in 2017. This Leadership is extremely dangerous in my view &amp; has taken the @Conservatives further right than the #EnochPowell Days. #BorisHasFailedTheNation https://t.co/AzKixKQlOU"
1297563415771316224,Chris Gibson 🇪🇺 #rejoinTheCivilisedWorld,chrismothman1,"Wivenhoe, Essex #wildwivenhoe",1172,789,1705,"Freelance naturalist, wildlife tour leader, photographer, speaker, author and conservationist. #IamEUropean, now ashamed to be English. Bridges, Not Borders.",1,Kishan_Devani,2020-08-23 15:56:40,165,0,"ConservativePMs, Conservative","As a former colleague of all the last 3 #ConservativePMs, I am so glad I left this reckless right wing #Conservative party in 2017. This Leadership is extremely dangerous in my view &amp; has taken the @Conservatives further right than the #EnochPowell Days. #BorisHasFailedTheNation https://t.co/AzKixKQlOU"
1297563229896544256,Niagara Falls Review,NiaFallsReview,Niagara Falls,15296,3334,4139,"Niagara Falls Review is a daily newspaper in the Niagara Region, founded in 1879.",0,NiaFallsReview,2020-08-23 15:55:56,1,0,Conservative,Winner of #Conservative leadership race set to be revealed tonight https://t.co/CQLloydNgm via @NiaFallsReview
1297563161386799104,Freya Torgmann 🇪🇺 🇩🇪 🇫🇷,postmichel1,Everywhere in the EU,294,247,2694,Proud European. Fan of Australopithecus anamensis,1,Kishan_Devani,2020-08-23 15:55:39,165,0,"ConservativePMs, Conservative","As a former colleague of all the last 3 #ConservativePMs, I am so glad I left this reckless right wing #Conservative party in 2017. This Leadership is extremely dangerous in my view &amp; has taken the @Conservatives further right than the #EnochPowell Days. #BorisHasFailedTheNation https://t.co/AzKixKQlOU"
1297563033787600898,Slough Business,sloughbusiness,"slough, uk",1341,751,3871,"Welcome to the first proper,  free directory open to all small businesses in Slough. Registration is Free.
Created by http://t.co/25vnNL0m60",1,Kishan_Devani,2020-08-23 15:55:09,165,0,"ConservativePMs, Conservative","As a former colleague of all the last 3 #ConservativePMs, I am so glad I left this reckless right wing #Conservative party in 2017. This Leadership is extremely dangerous in my view &amp; has taken the @Conservatives further right than the #EnochPowell Days. #BorisHasFailedTheNation https://t.co/AzKixKQlOU"
1297563001780940802,Kurt A,KurtA_UK,United Kingdom,40,68,612,,1,Kishan_Devani,2020-08-23 15:55:01,165,0,"ConservativePMs, Conservative","As a former colleague of all the last 3 #ConservativePMs, I am so glad I left this reckless right wing #Conservative party in 2017. This Leadership is extremely dangerous in my view &amp; has taken the @Conservatives further right than the #EnochPowell Days. #BorisHasFailedTheNation https://t.co/AzKixKQlOU"
1297562753817862144,veronika,3daystillfiring,Slovak Republic,1154,173,342,pošli fotky svojej matky,0,3daystillfiring,2020-08-23 15:54:02,0,9,"nationalist, traditionalist, conservative, antifeminism, prolife","🇸🇰#nationalist
👨‍👩‍👧‍👦#traditionalist
✝️#conservative
👩🏻#antifeminism
👶🏻#prolife"
1297562636473839616,Liz,Liz20301530,,14,43,134,,1,Kishan_Devani,2020-08-23 15:53:34,165,0,"ConservativePMs, Conservative","As a former colleague of all the last 3 #ConservativePMs, I am so glad I left this reckless right wing #Conservative party in 2017. This Leadership is extremely dangerous in my view &amp; has taken the @Conservatives further right than the #EnochPowell Days. #BorisHasFailedTheNation https://t.co/AzKixKQlOU"
1297562296672227330,Well YOU find a handle that hasn't been taken!3.5%,non_saxicolous,UK,41,114,2574,,1,Kishan_Devani,2020-08-23 15:52:13,165,0,"ConservativePMs, Conservative","As a former colleague of all the last 3 #ConservativePMs, I am so glad I left this reckless right wing #Conservative party in 2017. This Leadership is extremely dangerous in my view &amp; has taken the @Conservatives further right than the #EnochPowell Days. #BorisHasFailedTheNation https://t.co/AzKixKQlOU"
1297562263302344704,J Wood,JWood99189387,,176,395,89,Locked out of main account regularly getting suspended for challenging politicians LIES,1,Kishan_Devani,2020-08-23 15:52:05,165,0,"ConservativePMs, Conservative","As a former colleague of all the last 3 #ConservativePMs, I am so glad I left this reckless right wing #Conservative party in 2017. This Leadership is extremely dangerous in my view &amp; has taken the @Conservatives further right than the #EnochPowell Days. #BorisHasFailedTheNation https://t.co/AzKixKQlOU"
1297562048637870081,Anthony Nelson 🇮🇪 🇬🇧 🇪🇺,AntNelson63,London,258,362,129,Climate: We can save ourselves. #Sustainability. RCP 2.6 IPCC Social Justice: No Economy without Community. Books: Not enough people read,1,Kishan_Devani,2020-08-23 15:51:14,165,0,"ConservativePMs, Conservative","As a former colleague of all the last 3 #ConservativePMs, I am so glad I left this reckless right wing #Conservative party in 2017. This Leadership is extremely dangerous in my view &amp; has taken the @Conservatives further right than the #EnochPowell Days. #BorisHasFailedTheNation https://t.co/AzKixKQlOU"
1297561937388220416,Tigercamp,Tigercamp3,,5,339,193,"love dogs, animals and planet",0,Tigercamp3,2020-08-23 15:50:48,0,1,"Conservative, mackay","@ericwoolfe Conservatives means Reform Party with a big dash of Canadian Alliance.  Peter Mackay helped to get rid of ""progressive"" forward. Peter would never say ""men shud b pregnant +barefoot in kitchen"" #Conservative #mackay"
1297561887685697543,William Gaffney,gaffman54,Bonnyrigg,13,49,1928,"Tall, tall guy, whimsical lol",1,Kishan_Devani,2020-08-23 15:50:36,165,0,"ConservativePMs, Conservative","As a former colleague of all the last 3 #ConservativePMs, I am so glad I left this reckless right wing #Conservative party in 2017. This Leadership is extremely dangerous in my view &amp; has taken the @Conservatives further right than the #EnochPowell Days. #BorisHasFailedTheNation https://t.co/AzKixKQlOU"
1297561723315068928,Cllr Mark Willis 🔶❄️💎⚫,AylesburySting,Aylesbury,2449,4980,4196,"Husband, Dad, Metropolitan Line driver. Now ex Mayor of Aylesbury!
Lib Dem Councillor for Oakfield, old plodding runner.",1,Kishan_Devani,2020-08-23 15:49:57,165,0,"ConservativePMs, Conservative","As a former colleague of all the last 3 #ConservativePMs, I am so glad I left this reckless right wing #Conservative party in 2017. This Leadership is extremely dangerous in my view &amp; has taken the @Conservatives further right than the #EnochPowell Days. #BorisHasFailedTheNation https://t.co/AzKixKQlOU"
1297561693418074118,Courtyard Gallery,CourtydGallery,BS4 3EH,840,1258,3286,"exciting contemporary paintings photography sculpture ceramics 4.22 Paintworks, Bristol. Call Tina 07977219037",1,Kishan_Devani,2020-08-23 15:49:49,165,0,"ConservativePMs, Conservative","As a former colleague of all the last 3 #ConservativePMs, I am so glad I left this reckless right wing #Conservative party in 2017. This Leadership is extremely dangerous in my view &amp; has taken the @Conservatives further right than the #EnochPowell Days. #BorisHasFailedTheNation https://t.co/AzKixKQlOU"
1297561630474227714,MiddleSkull 🇺🇸⭐️🐾🐾,Middlet20590833,"Georgia, USA",561,979,198,"Simple person who loves God and Country! Wife of Vietnam veteran, #TRUMP2020 🇺🇸 #KAG2020",1,DrREpstein,2020-08-23 15:49:34,252,0,"Google, conservative","#Google Surveillance &amp; Advertising says a ""glitch"" recently caused @BreitbartNews, @Drudge &amp; other #conservative websites to be #censored on its search engine. What crap! This is #blacklisting, &amp; whistleblower #MikeWacker agrees. See https://t.co/eoNbOG0Mno @Perpetualmaniac"
1297561489910505472,Pilar Gomez Wears a Mask FBPE,redalphababe,Chester and Around the EU,14359,10555,2911,Run a small biz. Brexit is disastrous. FOM is a good thing.  Fighting the Deflect Distract Divide contingent!   #FBPE #facciamorete #FBPEGlobal,1,Kishan_Devani,2020-08-23 15:49:01,165,0,"ConservativePMs, Conservative","As a former colleague of all the last 3 #ConservativePMs, I am so glad I left this reckless right wing #Conservative party in 2017. This Leadership is extremely dangerous in my view &amp; has taken the @Conservatives further right than the #EnochPowell Days. #BorisHasFailedTheNation https://t.co/AzKixKQlOU"
1297561445962522626,Alexa,alaaa99,,56,85,3315,,1,Kishan_Devani,2020-08-23 15:48:50,165,0,"ConservativePMs, Conservative","As a former colleague of all the last 3 #ConservativePMs, I am so glad I left this reckless right wing #Conservative party in 2017. This Leadership is extremely dangerous in my view &amp; has taken the @Conservatives further right than the #EnochPowell Days. #BorisHasFailedTheNation https://t.co/AzKixKQlOU"
1297561143083446276,Crime Stoppers NYC,d56432070,USA,299,1979,45,"Conservative - Protect USA - Stop Rising Crime - VOTE TRUMP 2020
Realistic TV Cop Shows. click here: https://t.co/NpNd9ZMYof",1,CommonerGoogle,2020-08-23 15:47:38,6,0,"benshapiro, shapiro","TWITTER NEWS UPDATES - BEN SHAPIRO 
click here
https://t.co/7euCY1VtPM via @wordpressdotcom 
.

 #benshapiro #shapiro #ben #dailywire  #twitternewsupdatesbenshapiro #benshapirotwitternewsupdates #conservative #articlesonrisingcrime #bestinamerica #uscrimeupdates #updatesonuscrime"
1297561101454934016,Jayne Johnson,CelebrantJayne,"Fife, Scotland",1414,257,4237,"Celebrant for very personal Funerals, Weddings, CP's, Naming Ceremonies, and Vow Renewals. Also a Campervan owner and slave to two dogs and a cat! Ex Army WRAC.",1,Kishan_Devani,2020-08-23 15:47:28,165,0,"ConservativePMs, Conservative","As a former colleague of all the last 3 #ConservativePMs, I am so glad I left this reckless right wing #Conservative party in 2017. This Leadership is extremely dangerous in my view &amp; has taken the @Conservatives further right than the #EnochPowell Days. #BorisHasFailedTheNation https://t.co/AzKixKQlOU"
1297560995087474688,Ian Bryden,Ian_in_Formby,,118,69,4125,,1,Kishan_Devani,2020-08-23 15:47:03,165,0,"ConservativePMs, Conservative","As a former colleague of all the last 3 #ConservativePMs, I am so glad I left this reckless right wing #Conservative party in 2017. This Leadership is extremely dangerous in my view &amp; has taken the @Conservatives further right than the #EnochPowell Days. #BorisHasFailedTheNation https://t.co/AzKixKQlOU"
1297560849943597056,Rufuszulu,RealRufuszulu,West London,293,114,3380,Baldie cyclist who likes the odd pint of Directors or Tim Taylor's,1,Kishan_Devani,2020-08-23 15:46:28,165,0,"ConservativePMs, Conservative","As a former colleague of all the last 3 #ConservativePMs, I am so glad I left this reckless right wing #Conservative party in 2017. This Leadership is extremely dangerous in my view &amp; has taken the @Conservatives further right than the #EnochPowell Days. #BorisHasFailedTheNation https://t.co/AzKixKQlOU"
1297560490755883012,Cat 🐕🍷🦋🐝🕷🌳🌹🇬🇧🇪🇺,Cj64935492,"Yorkshire and The Humber, Engl",341,1272,520,yorkshire lass.,1,Kishan_Devani,2020-08-23 15:45:03,165,0,"ConservativePMs, Conservative","As a former colleague of all the last 3 #ConservativePMs, I am so glad I left this reckless right wing #Conservative party in 2017. This Leadership is extremely dangerous in my view &amp; has taken the @Conservatives further right than the #EnochPowell Days. #BorisHasFailedTheNation https://t.co/AzKixKQlOU"
1297560422711779329,John Kent,topirishman2002,Derbyshire,61,120,1275,Sports Football Rugby Horse Racing and a big fan of Villa & Celtic,1,Kishan_Devani,2020-08-23 15:44:46,165,0,"ConservativePMs, Conservative","As a former colleague of all the last 3 #ConservativePMs, I am so glad I left this reckless right wing #Conservative party in 2017. This Leadership is extremely dangerous in my view &amp; has taken the @Conservatives further right than the #EnochPowell Days. #BorisHasFailedTheNation https://t.co/AzKixKQlOU"
1297560358136291329,Pru,Pru88057472,,49,11,462,,1,Kishan_Devani,2020-08-23 15:44:31,165,0,"ConservativePMs, Conservative","As a former colleague of all the last 3 #ConservativePMs, I am so glad I left this reckless right wing #Conservative party in 2017. This Leadership is extremely dangerous in my view &amp; has taken the @Conservatives further right than the #EnochPowell Days. #BorisHasFailedTheNation https://t.co/AzKixKQlOU"
1297560352817848322,Crime Stoppers NYC,d56432070,USA,299,1979,45,"Conservative - Protect USA - Stop Rising Crime - VOTE TRUMP 2020
Realistic TV Cop Shows. click here: https://t.co/NpNd9ZMYof",1,CommonerGoogle,2020-08-23 15:44:30,4,0,"conservative, Jeanine","TWITTER NEWS UPDATES - Jeanine Pirro https://t.co/ni8mNCUY6q via @wordpressdotcom
.
.
 #conservative #Jeanine #JeaninePirro #PirroFoxNews #JudgeJeanine #pirronewyork"
1297560329115795457,Crime Stoppers NYC,d56432070,USA,299,1979,45,"Conservative - Protect USA - Stop Rising Crime - VOTE TRUMP 2020
Realistic TV Cop Shows. click here: https://t.co/NpNd9ZMYof",1,CommonerGoogle,2020-08-23 15:44:24,9,0,"jessewatters, jesse","TWITTER NEWS UPDATES - FOX NEWS:  JESSE WATTERS 
https://t.co/SRzZNqD49E via @wordpressdotcom 
.
.
#jessewatters #jesse #watters #foxnews #wattersfoxnews #twitterwatters #twitterfoxnews #foxnewupdates #conservative #bestinamerica #dailyupdates
#uscrimeupdates #updatesonuscrime"
1297560272412930049,GFMorton,Bombweed_Novel,,279,320,782,"writer, educational psychotherapist, mother,grandmother, #extendthetransition  #release the russia report #rejoineu#3.5%",1,Kishan_Devani,2020-08-23 15:44:11,165,0,"ConservativePMs, Conservative","As a former colleague of all the last 3 #ConservativePMs, I am so glad I left this reckless right wing #Conservative party in 2017. This Leadership is extremely dangerous in my view &amp; has taken the @Conservatives further right than the #EnochPowell Days. #BorisHasFailedTheNation https://t.co/AzKixKQlOU"
1297560257410084866,Jim Bax,tolstoibax,"Cardiff, Wales.",25,135,3086,,1,Kishan_Devani,2020-08-23 15:44:07,165,0,"ConservativePMs, Conservative","As a former colleague of all the last 3 #ConservativePMs, I am so glad I left this reckless right wing #Conservative party in 2017. This Leadership is extremely dangerous in my view &amp; has taken the @Conservatives further right than the #EnochPowell Days. #BorisHasFailedTheNation https://t.co/AzKixKQlOU"
1297560226724556801,Chris Braithwaite,braithwaiteco,,5,413,1191,,1,Kishan_Devani,2020-08-23 15:44:00,165,0,"ConservativePMs, Conservative","As a former colleague of all the last 3 #ConservativePMs, I am so glad I left this reckless right wing #Conservative party in 2017. This Leadership is extremely dangerous in my view &amp; has taken the @Conservatives further right than the #EnochPowell Days. #BorisHasFailedTheNation https://t.co/AzKixKQlOU"
1297559928547217416,John Johnston,BawsmanJJ,"Lytham St. Annes, England",109,99,3701,"Widower, family man, Celtic man, Humanistic, so very lucky to have found a second soul mate. Was banned and lost 850 followers for stating truths about Johnson.",1,Kishan_Devani,2020-08-23 15:42:49,165,0,"ConservativePMs, Conservative","As a former colleague of all the last 3 #ConservativePMs, I am so glad I left this reckless right wing #Conservative party in 2017. This Leadership is extremely dangerous in my view &amp; has taken the @Conservatives further right than the #EnochPowell Days. #BorisHasFailedTheNation https://t.co/AzKixKQlOU"
1297559729368178688,ShShSugartown,ShShSugartown,Eurozone,78,432,1168,"Identity: European. Outlook: Internationalist. 
Proud 'Citizen of Nowhere'.
'Resistance to lies is how freedom is forged' 
Maria 'Masha' Alyokhina - Pussy Riot",1,Kishan_Devani,2020-08-23 15:42:01,165,0,"ConservativePMs, Conservative","As a former colleague of all the last 3 #ConservativePMs, I am so glad I left this reckless right wing #Conservative party in 2017. This Leadership is extremely dangerous in my view &amp; has taken the @Conservatives further right than the #EnochPowell Days. #BorisHasFailedTheNation https://t.co/AzKixKQlOU"
1297559606827376648,Wendy Norris,WendyNorris1,"Woodbridge, Suffolk",20,114,3383,"middle aged, but happy! prone to blonde moments, but then i am blonde",1,Kishan_Devani,2020-08-23 15:41:32,165,0,"ConservativePMs, Conservative","As a former colleague of all the last 3 #ConservativePMs, I am so glad I left this reckless right wing #Conservative party in 2017. This Leadership is extremely dangerous in my view &amp; has taken the @Conservatives further right than the #EnochPowell Days. #BorisHasFailedTheNation https://t.co/AzKixKQlOU"
1297559602364583943,Crime Stoppers NYC,d56432070,USA,299,1979,45,"Conservative - Protect USA - Stop Rising Crime - VOTE TRUMP 2020
Realistic TV Cop Shows. click here: https://t.co/NpNd9ZMYof",1,CommonerGoogle,2020-08-23 15:41:31,6,0,lauraingraham,"TWITTER NEWS UPDATES - FOX NEWS: LAURA INGRAHAM 
https://t.co/jzo3Iur2Ec via @wordpressdotcom 
.
.
#lauraingraham #ingraham #foxnews #ingrahamfoxnews #twitteringraham #twitterfoxnews #foxnewupdates #conservative #bestinamerica #dailyupdates
#uscrimeupdates #updatesonuscrime"
1297559564485906432,Crime Stoppers NYC,d56432070,USA,299,1979,45,"Conservative - Protect USA - Stop Rising Crime - VOTE TRUMP 2020
Realistic TV Cop Shows. click here: https://t.co/NpNd9ZMYof",1,CommonerGoogle,2020-08-23 15:41:22,6,0,,"TWITTER NEWS UPDATES - FOX NEWS: TUCKER CARLSON 
click here
https://t.co/vSx113pZz7 via @wordpressdotcom 
.
.
#tuckercarlson #tucker #foxnews #tuckerfoxnews #twittertucker #twitterfoxnews #foxnewupdates #conservative #bestinamerica #dailyupdates
#uscrimeupdates #updatesonuscrime"
1297559544424529920,Crime Stoppers NYC,d56432070,USA,299,1979,45,"Conservative - Protect USA - Stop Rising Crime - VOTE TRUMP 2020
Realistic TV Cop Shows. click here: https://t.co/NpNd9ZMYof",1,CommonerGoogle,2020-08-23 15:41:17,6,0,geraldorivera,"TWITTER NEWS UPDATES - FOX NEWS: GERALDO RIVERA https://t.co/TcNZtuuXIo via @wordpressdotcom 
.
.
#geraldorivera #rivera #foxnews #riverafoxnews #twittergeraldo #twitterfoxnews #foxnewupdates #conservative #bestinamerica #dailyupdates
#uscrimeupdates #updatesonuscrime #geraldo"
1297559471665942530,Crime Stoppers NYC,d56432070,USA,299,1979,45,"Conservative - Protect USA - Stop Rising Crime - VOTE TRUMP 2020
Realistic TV Cop Shows. click here: https://t.co/NpNd9ZMYof",1,CommonerGoogle,2020-08-23 15:41:00,8,0,"seanhannity, hannity","TWITTER NEWS UPDATES - FOX NEWS: SEAN HANNITY https://t.co/jDUq32uBbk via @wordpressdotcom 
.
.
#seanhannity #hannity #foxnews #Hannityfoxnews ##twitterhannity #twitterfoxnews #foxnewupdates #conservative #talkradio #bestinamerica #dailyupdates
#uscrimeupdates #updatesonuscrime"
1297559455350116353,Crime Stoppers NYC,d56432070,USA,299,1979,45,"Conservative - Protect USA - Stop Rising Crime - VOTE TRUMP 2020
Realistic TV Cop Shows. click here: https://t.co/NpNd9ZMYof",1,CommonerGoogle,2020-08-23 15:40:56,6,0,"marklevin, levin","TWITTER NEWS UPDATES - FOX NEWS: MARK R. LEVIN https://t.co/WG5gMgZsFW via @wordpressdotcom 
.
.
.
.
#marklevin #levin #foxnews #levinfoxnews #twitterlevin #twitterfoxnews #foxnewupdates #conservative #talkradio #bestinamerica #dailyupdates
#uscrimeupdates #updatesonuscrime #mark"
1297559410357800969,Crime Stoppers NYC,d56432070,USA,299,1979,45,"Conservative - Protect USA - Stop Rising Crime - VOTE TRUMP 2020
Realistic TV Cop Shows. click here: https://t.co/NpNd9ZMYof",1,CommonerGoogle,2020-08-23 15:40:45,7,0,"DineshDSouza, DSouza, Dinesh","TWITTER NEWS UPDATES -Dinesh D'Souza https://t.co/vtf5VYdCHo via @wordpressdotcom
.

 #DineshDSouza #DSouza #Dinesh  #twitternewsupdatesdineshdsouza #dineshdsouzatwitternewsupdates #conservative #articlesonrisingcrime #bestinamerica #dailyupdates
#uscrimeupdates #updatesonuscrime"
1297559061081227265,Shelley hayes,Shelleyhayes17,"South West, England",33,75,1277,All views are mine and mine alone,1,Kishan_Devani,2020-08-23 15:39:22,165,0,"ConservativePMs, Conservative","As a former colleague of all the last 3 #ConservativePMs, I am so glad I left this reckless right wing #Conservative party in 2017. This Leadership is extremely dangerous in my view &amp; has taken the @Conservatives further right than the #EnochPowell Days. #BorisHasFailedTheNation https://t.co/AzKixKQlOU"
1297558931456352256,Barry Chocolate,DrZorbas,,549,3601,2595,Scottish Human Lanarkshire Resident Works in IT Enjoy good fiction & good music Pro-Indy (add to list = blocked),1,Kishan_Devani,2020-08-23 15:38:51,165,0,"ConservativePMs, Conservative","As a former colleague of all the last 3 #ConservativePMs, I am so glad I left this reckless right wing #Conservative party in 2017. This Leadership is extremely dangerous in my view &amp; has taken the @Conservatives further right than the #EnochPowell Days. #BorisHasFailedTheNation https://t.co/AzKixKQlOU"
1297558809687228416,MicA,MicA59502773,"England, United Kingdom",101,216,517,"Ardent Remainer, proud Brit AND European. #IamEuropean #RejoinEU",1,Kishan_Devani,2020-08-23 15:38:22,165,0,"ConservativePMs, Conservative","As a former colleague of all the last 3 #ConservativePMs, I am so glad I left this reckless right wing #Conservative party in 2017. This Leadership is extremely dangerous in my view &amp; has taken the @Conservatives further right than the #EnochPowell Days. #BorisHasFailedTheNation https://t.co/AzKixKQlOU"
1297558452286427136,Arsenal,ymahfooz,,229,292,3920,,1,Kishan_Devani,2020-08-23 15:36:57,165,0,"ConservativePMs, Conservative","As a former colleague of all the last 3 #ConservativePMs, I am so glad I left this reckless right wing #Conservative party in 2017. This Leadership is extremely dangerous in my view &amp; has taken the @Conservatives further right than the #EnochPowell Days. #BorisHasFailedTheNation https://t.co/AzKixKQlOU"
1297558423685550083,Spacemonkey - FBPE Borishasfailedtheuk (3.5%),Rick70245027,,245,542,123,#torycorruption,1,Kishan_Devani,2020-08-23 15:36:50,165,0,"ConservativePMs, Conservative","As a former colleague of all the last 3 #ConservativePMs, I am so glad I left this reckless right wing #Conservative party in 2017. This Leadership is extremely dangerous in my view &amp; has taken the @Conservatives further right than the #EnochPowell Days. #BorisHasFailedTheNation https://t.co/AzKixKQlOU"
1297558208245108736,TIPPI-D,d_tippi,"Plymouth, England",1037,1356,535,DO THE RIGHT THING....LOVE & ANIMALS ARE ALL WE NEED...🌟,1,BobLKingDCFCfan,2020-08-23 15:35:58,1,0,"Conservative, Coverup",Common or Garden #Conservative #Coverup ? https://t.co/mTiofIkTMd
1297558141350170625,DanDan 173,173Dandan,"Reading, England",18,114,993,Retired teacher. Painter and decorator. Arthritic knees.,1,Kishan_Devani,2020-08-23 15:35:43,165,0,"ConservativePMs, Conservative","As a former colleague of all the last 3 #ConservativePMs, I am so glad I left this reckless right wing #Conservative party in 2017. This Leadership is extremely dangerous in my view &amp; has taken the @Conservatives further right than the #EnochPowell Days. #BorisHasFailedTheNation https://t.co/AzKixKQlOU"
1297558093660934146,The Dragon Fly,NonamenomoreNo,Pennsylvania,159,251,94,"The Dragon Fly - Nonpartisan voter, retired TEACHER, Free Thinker, Truth Seeker, Daddy, Army #Veteran #resist #BlackLivesMatter  Sometimes I piss off my porch!",0,NonamenomoreNo,2020-08-23 15:35:31,0,0,"MAGA, Christian, Conservative, evangelicals, Resistance, Resist, veterans, Veteransagainsttrump, BlackLivesMatter, BasicIncome, MarchForOurLives","LESSON PLAN [control] GROUP 
#MAGA #Christian #Conservative #evangelicals #Resistance #Resist #veterans #Veteransagainsttrump #BlackLivesMatter #BasicIncome #MarchForOurLives https://t.co/zh3H6IMgDX"
1297558071472992265,SUEuropean #IamEuropean 3.5%,sueblackdown,Citizen of nowhere,997,1270,2461,"Hoping for a quiet retirement. Ended up as an EU champion. Weaver, grower of vegetables, watercolorist.",1,Kishan_Devani,2020-08-23 15:35:26,165,0,"ConservativePMs, Conservative","As a former colleague of all the last 3 #ConservativePMs, I am so glad I left this reckless right wing #Conservative party in 2017. This Leadership is extremely dangerous in my view &amp; has taken the @Conservatives further right than the #EnochPowell Days. #BorisHasFailedTheNation https://t.co/AzKixKQlOU"
1297557927067353091,Patricia Young,Patrici87405528,"Edinburgh, Scotland",14,79,38,Love life,1,Kishan_Devani,2020-08-23 15:34:51,165,0,"ConservativePMs, Conservative","As a former colleague of all the last 3 #ConservativePMs, I am so glad I left this reckless right wing #Conservative party in 2017. This Leadership is extremely dangerous in my view &amp; has taken the @Conservatives further right than the #EnochPowell Days. #BorisHasFailedTheNation https://t.co/AzKixKQlOU"
1297557920037642240,The Virtual Southern Rebel,PartisanFront,"Virginia, USA",3304,4994,931,"Native Virginian Defends Southern Culture, Conservative Tradition, Religious Freedom. No Surrender. #GodBlessUSA #Trump2020Victory #DefendAmerica #2A @VA_GOP",0,PartisanFront,2020-08-23 15:34:50,0,2,"WakeUp, RepublicanParty, CandaceOwens, conservative, KeynoteSpeaker, RepublicanConvention, walkaway, BLEXIT, TRUMP2020ToSaveAmerica","#WakeUp #RepublicanParty!

#CandaceOwens is one of most dynamic young #conservative speakers of this era. 

She should absolutely be a #KeynoteSpeaker at the convention!

#RepublicanConvention @RealCandaceO #walkaway #BLEXIT  #TRUMP2020ToSaveAmerica @GOPChairwoman https://t.co/twmyx3sH8O"
1297557917713997827,Paul Basnett,PaulBasnett,,123,465,3351,,1,Kishan_Devani,2020-08-23 15:34:49,165,0,"ConservativePMs, Conservative","As a former colleague of all the last 3 #ConservativePMs, I am so glad I left this reckless right wing #Conservative party in 2017. This Leadership is extremely dangerous in my view &amp; has taken the @Conservatives further right than the #EnochPowell Days. #BorisHasFailedTheNation https://t.co/AzKixKQlOU"
1297557743864250369,andy,agwsocrates,,140,562,3109,"BSG fracking naive. secondary pastoral leader, head of RE.I may mute or block. Remainer. tweets my own.",1,Kishan_Devani,2020-08-23 15:34:08,165,0,"ConservativePMs, Conservative","As a former colleague of all the last 3 #ConservativePMs, I am so glad I left this reckless right wing #Conservative party in 2017. This Leadership is extremely dangerous in my view &amp; has taken the @Conservatives further right than the #EnochPowell Days. #BorisHasFailedTheNation https://t.co/AzKixKQlOU"
1297557671625842690,Page 48 3.5%,Troyella5,High Peak,980,2287,442,#resist #revolt #remove,0,Troyella5,2020-08-23 15:33:51,0,0,Conservative,"For a party that styles itself as “the natural party of government”, this iteration of the #Conservative party is spectacularly awful at governing.

The Tories are holding all of us back. https://t.co/8zXYHDCfZo"
1297557616026095617,Trump 2020,MAGA_GUY2020,,3467,5002,167,All Trump all the time!! #kag #maga,1,JJRobert_1994,2020-08-23 15:33:37,1,0,Trump2020,"Chicago mayor accused of 'hypocrisy' after banning protests outside of her home
https://t.co/79Ai7yK4ZN 

#Trump2020 #TrumpPence2020 #BackTheBlue #Conservative"
1297557601488691200,Carl Evans,CarlEvansMCR,"Manchester, UK",345,1550,3085,Graphic Designer based in Manchester,1,Kishan_Devani,2020-08-23 15:33:34,165,0,"ConservativePMs, Conservative","As a former colleague of all the last 3 #ConservativePMs, I am so glad I left this reckless right wing #Conservative party in 2017. This Leadership is extremely dangerous in my view &amp; has taken the @Conservatives further right than the #EnochPowell Days. #BorisHasFailedTheNation https://t.co/AzKixKQlOU"
1297557552180363264,Don Kehrberg,dkberg2043,,12,29,3490,,0,dkberg2043,2020-08-23 15:33:22,0,0,"smallcchristians, Conservative","How can Trump even be ""a"" Christian option.  ?#smallcchristians and #Conservative"
1297557472836804611,James John Robert,JJRobert_1994,,10,20,74,I love running and nature ! ...and coffee too,0,JJRobert_1994,2020-08-23 15:33:03,1,1,"Trump2020, TrumpPence2020, BackTheBlue, Conservative","Chicago mayor accused of 'hypocrisy' after banning protests outside of her home
https://t.co/79Ai7yK4ZN 

#Trump2020 #TrumpPence2020 #BackTheBlue #Conservative"
1297557436505763845,terrie singleton,terriesinglet14,"Malaga, Andalusia",181,246,393,"#50s woman,had pension stolen,hate the Tories vicious cretins , love my husband and my dog 🐶",1,Kishan_Devani,2020-08-23 15:32:54,165,0,"ConservativePMs, Conservative","As a former colleague of all the last 3 #ConservativePMs, I am so glad I left this reckless right wing #Conservative party in 2017. This Leadership is extremely dangerous in my view &amp; has taken the @Conservatives further right than the #EnochPowell Days. #BorisHasFailedTheNation https://t.co/AzKixKQlOU"
1297557250630914049,John Smyth #FBPE,chris27795627,"Manchester, England",394,712,587,#FBPE,1,Kishan_Devani,2020-08-23 15:32:10,165,0,"ConservativePMs, Conservative","As a former colleague of all the last 3 #ConservativePMs, I am so glad I left this reckless right wing #Conservative party in 2017. This Leadership is extremely dangerous in my view &amp; has taken the @Conservatives further right than the #EnochPowell Days. #BorisHasFailedTheNation https://t.co/AzKixKQlOU"
